Tweets	Followers	Friends	Happy	Sad
423	107	134	0.480856	0.519144
53	26	97	0.480856	0.519144
2	1	1	0.480856	0.519144
9131	383	274	0.480856	0.519144
325	45	196	0.029411	0.970589
587	57	63	0.480856	0.519144
96	714	1802	0.480856	0.519144
1075	84	87	0.480856	0.519144
44	5	5	0.480856	0.519144
2538	241	238	0.480856	0.519144
291	66	97	0.999150	0.000850
2049	197	231	0.999150	0.000850
4948	733	863	0.480856	0.519144
526	55	55	0.480927	0.519073
115	28	24	0.480856	0.519144
2231	120	157	0.480856	0.519144
8	2	2	0.480856	0.519144
530	61	104	0.480856	0.519144
108	7	21	0.480856	0.519144
5842	450	534	0.480856	0.519144
4	0	6	0.480856	0.519144
953	67	121	0.480856	0.519144
499	62	65	0.480927	0.519073
3	7	11	0.480856	0.519144
922	359	415	0.970596	0.029404
263	25	29	0.480927	0.519073
2544	1302	288	0.480927	0.519073
263	66	51	0.480856	0.519144
63	264	7	0.480927	0.519073
1861	118	200	0.480856	0.519144
301	214	218	0.480927	0.519073
13728	1633	1354	0.480856	0.519144
320	19	19	0.480856	0.519144
4350	475	498	0.480856	0.519144
26945	419	311	0.480856	0.519144
88	6	5	0.480856	0.519144
93	20	49	0.480856	0.519144
2753	253	108	0.970588	0.029412
1619	254	349	0.480856	0.519144
177	36	59	0.970588	0.029412
4893	3817	3257	0.999150	0.000850
7023	359	88	0.970588	0.029412
1689	50	64	0.480856	0.519144
307	3494	3275	0.480856	0.519144
104	41	76	0.480856	0.519144
4004	115	24	0.480856	0.519144
41	9	9	0.480856	0.519144
3882	116	132	0.480856	0.519144
1163	117	100	0.480856	0.519144
59	117	131	0.480856	0.519144
166	415	200	0.480856	0.519144
1613	86	95	0.480856	0.519144
5090	252	101	0.480856	0.519144
351	30	47	0.480856	0.519144
3239	116	58	0.480856	0.519144
17	6	13	0.480856	0.519144
8492	155	193	0.480856	0.519144
238	27	21	0.480856	0.519144
539	50	88	0.029411	0.970589
13922	3667	470	0.480856	0.519144
954	235	253	0.970588	0.029412
73	8	11	0.480927	0.519073
128	25	32	0.999976	0.000024
76	16	85	0.480856	0.519144
49	21	27	0.480856	0.519144
221	26	31	0.480927	0.519073
300	67	130	0.480856	0.519144
95	32	79	0.480856	0.519144
1225	123	95	0.970588	0.029412
35	17	25	0.480856	0.519144
3145	77	20	0.480856	0.519144
52	52	55	0.480856	0.519144
1523	396	504	0.480856	0.519144
14844	415	572	0.480856	0.519144
1596	54	75	0.480856	0.519144
194	15	5	0.480856	0.519144
1302	15	9	0.480856	0.519144
1067	673	871	0.480856	0.519144
142	41	44	0.480856	0.519144
5187	237	82	0.480856	0.519144
229	14	42	0.480856	0.519144
45	9	5	0.970588	0.029412
67	0	0	0.480856	0.519144
887	60	81	0.480856	0.519144
214	55	97	0.480856	0.519144
32	82	44	0.480856	0.519144
6455	173	173	0.480856	0.519144
376	12	7	0.480856	0.519144
4997	405	384	0.480856	0.519144
182	54	21	0.480856	0.519144
6440	1153	888	0.480856	0.519144
521	277	172	0.480856	0.519144
1451	251	251	0.480856	0.519144
2081	250	247	0.480856	0.519144
57	215	922	0.480856	0.519144
488	26	29	0.480856	0.519144
16185	7888	232	0.970588	0.029412
3219	60	1	0.480856	0.519144
1265	52	34	0.480856	0.519144
24	21	44	0.480856	0.519144
2109	1786	1705	0.480856	0.519144
1	7	27	0.480856	0.519144
837	101	101	0.480856	0.519144
56	20	135	0.480856	0.519144
3037	487	0	0.480856	0.519144
2352	348	293	0.480856	0.519144
94	28	50	0.480856	0.519144
793	88	102	0.480856	0.519144
605	45	46	0.480927	0.519073
137	16	8	0.480856	0.519144
1740	107	159	0.480856	0.519144
236	45	69	0.480856	0.519144
2862	77	42	0.480927	0.519073
10860	1122	443	0.480856	0.519144
371	25	23	0.029411	0.970589
572	95	84	0.480856	0.519144
5118	435	524	0.480856	0.519144
4409	364	381	0.970588	0.029412
2633	233	165	0.480856	0.519144
33	9	9	0.480856	0.519144
106	45	45	0.970588	0.029412
1146	81	129	0.480856	0.519144
694	67	140	0.480856	0.519144
361	65	96	0.480856	0.519144
851	230	156	0.480856	0.519144
96	15	15	0.480856	0.519144
806	68	63	0.480856	0.519144
1718	38	88	0.480856	0.519144
1849	72	43	0.970596	0.029404
3858	90	153	0.970588	0.029412
46	21	125	0.480856	0.519144
102	10	1	0.970588	0.029412
140	25	63	0.480856	0.519144
353	905	853	0.480856	0.519144
106	77	85	0.480856	0.519144
15562	378	0	0.480856	0.519144
360	52	84	0.480856	0.519144
817	36	62	0.480856	0.519144
17	9	58	0.480856	0.519144
473	59	120	0.480856	0.519144
385	30	50	0.480856	0.519144
9123	465	107	0.480856	0.519144
785	55	35	0.970588	0.029412
28937	2379	2188	0.480856	0.519144
48	61	138	0.480856	0.519144
268	64	60	0.480856	0.519144
1262	340	424	0.970588	0.029412
1367	86	165	0.480927	0.519073
171	12	0	0.480856	0.519144
2263	614	0	0.480856	0.519144
370	71	185	0.480856	0.519144
256	80	74	0.480856	0.519144
61	28	70	0.480856	0.519144
69	73	13	0.480856	0.519144
104	65	168	0.970596	0.029404
1533	85	76	0.480856	0.519144
525	111	202	0.480856	0.519144
260	106	270	0.480856	0.519144
171	310	589	0.519134	0.480866
151	20	82	0.970588	0.029412
163	1035	976	0.480856	0.519144
2120	295	209	0.984852	0.015148
6668	517	117	0.480856	0.519144
128	2545	2603	0.970588	0.029412
346	23	34	0.480856	0.519144
5896	490	435	0.480856	0.519144
12303	246	182	0.970588	0.029412
9003	2840	2804	0.480856	0.519144
5656	290	248	0.480856	0.519144
1462	123	95	0.480856	0.519144
101	35	126	0.480856	0.519144
90	44	40	0.480856	0.519144
1492	225	211	0.970588	0.029412
44	16	24	0.480856	0.519144
2701	95	102	0.480856	0.519144
280	23	15	0.480856	0.519144
571	39	63	0.480927	0.519073
473	49	26	0.480856	0.519144
112	283	39	0.480927	0.519073
282	41	57	0.480856	0.519144
5270	5447	5991	0.480856	0.519144
2487	325	243	0.480856	0.519144
229	82	37	0.480856	0.519144
237	28	33	0.480856	0.519144
486	52	39	0.480856	0.519144
207	626	9	0.970588	0.029412
2120	120	127	0.480856	0.519144
1	0	0	0.480856	0.519144
3700	239	239	0.480856	0.519144
2074	1675	1896	0.480856	0.519144
200	34	33	0.999150	0.000850
3904	742	366	0.480856	0.519144
1800	246	69	0.480856	0.519144
2867	134	341	0.480856	0.519144
863	57	124	0.480856	0.519144
2795	142	218	0.970588	0.029412
5	4	5	0.480856	0.519144
8734	250	136	0.970588	0.029412
785	64	26	0.480856	0.519144
3964	978	1139	0.480856	0.519144
7	3	20	0.480856	0.519144
593	73	55	0.480856	0.519144
122	41	56	0.480927	0.519073
2925	57	0	0.480856	0.519144
9	4	2	0.480856	0.519144
46	102	209	0.970588	0.029412
94	16	0	0.970588	0.029412
107	135	390	0.480856	0.519144
2840	282	346	0.480856	0.519144
375	37	36	0.480856	0.519144
542	46	48	0.480856	0.519144
62	9	4	0.970588	0.029412
2301	86	169	0.480856	0.519144
3115	359	160	0.480856	0.519144
11749	475	183	0.480856	0.519144
2961	1583	923	0.029419	0.970581
56	31	24	0.970588	0.029412
943	32	33	0.480856	0.519144
481	143	149	0.480856	0.519144
1062	29	71	0.480856	0.519144
825	59	84	0.480856	0.519144
6	5	20	0.480856	0.519144
1611	276	72	0.480856	0.519144
418	30	59	0.970588	0.029412
808	33	60	0.480856	0.519144
129	39	26	0.480856	0.519144
494	4909	136	0.970588	0.029412
349	64	75	0.029411	0.970589
1055	270	302	0.480927	0.519073
93	8	10	0.354045	0.645955
3	3	21	0.480856	0.519144
17	15	13	0.970588	0.029412
1	4	23	0.480856	0.519144
910	63	57	0.480927	0.519073
90	63	34	0.480856	0.519144
39	2	0	0.480856	0.519144
15	9	10	0.480856	0.519144
53	16	32	0.480856	0.519144
49	2	9	0.970588	0.029412
129	172	208	0.480856	0.519144
4123	206	48	0.480856	0.519144
639	98	121	0.480927	0.519073
90	22	8	0.480856	0.519144
260	241	278	0.519134	0.480866
50	23	25	0.480856	0.519144
30	8	14	0.970588	0.029412
90	25	55	0.480856	0.519144
9197	570	312	0.480856	0.519144
732	34	46	0.480856	0.519144
59935	407	0	0.480856	0.519144
216	47	86	0.480856	0.519144
6330	781	473	0.970588	0.029412
884	149	179	0.480856	0.519144
693	30	39	0.480856	0.519144
23	7	11	0.480856	0.519144
3308	130	136	0.480856	0.519144
716	26	22	0.480856	0.519144
595	21	18	0.480856	0.519144
1032	249	505	0.480856	0.519144
311	10	11	0.480856	0.519144
367	12	3	0.480856	0.519144
21	8	15	0.480856	0.519144
1712	188	160	0.480856	0.519144
554	32	36	0.480856	0.519144
1875	111	118	0.480856	0.519144
1670	104	80	0.480856	0.519144
9	5	11	0.480927	0.519073
3581	219	140	0.480856	0.519144
1987	147	233	0.970588	0.029412
453	22	36	0.999150	0.000850
34776	184	170	0.480856	0.519144
373	35	50	0.480856	0.519144
201	44	62	0.480856	0.519144
60	5	17	0.480856	0.519144
1975	229	119	0.480856	0.519144
98	2	5	0.999568	0.000432
198	101	128	0.480856	0.519144
659	219	172	0.480856	0.519144
4806	1175	515	0.480856	0.519144
1740	88	113	0.480856	0.519144
473	44	40	0.480856	0.519144
3422	384	523	0.480856	0.519144
924	155	229	0.480856	0.519144
2490	433	187	0.970588	0.029412
717	231	238	0.480856	0.519144
136	75	162	0.480856	0.519144
1766	25	26	0.480856	0.519144
1179	59	42	0.480856	0.519144
36	20	24	0.480856	0.519144
159	38	115	0.029411	0.970589
10	1	1	0.480856	0.519144
3927	25	50	0.480856	0.519144
6739	406	260	0.970588	0.029412
1965	169	89	0.480856	0.519144
296	33	20	0.480856	0.519144
977	98	102	0.480856	0.519144
4741	229	226	0.480856	0.519144
667	85	68	0.480856	0.519144
250	157	291	0.480856	0.519144
302	104	105	0.480856	0.519144
3739	192	114	0.480856	0.519144
812	226	209	0.519134	0.480866
218	81	75	0.480856	0.519144
49	8	8	0.480856	0.519144
4238	1159	893	0.480856	0.519144
35	58	39	0.480856	0.519144
4858	3060	2588	0.480856	0.519144
9420	252	137	0.480856	0.519144
166	41	69	0.480856	0.519144
823	69	1	0.480856	0.519144
29	2	5	0.999150	0.000850
5975	1902	117	0.480856	0.519144
10239	113	129	0.480856	0.519144
253	22	49	0.480856	0.519144
12	12	18	0.480856	0.519144
14251	385	0	0.970588	0.029412
914	59	211	0.984848	0.015152
2484	91	75	0.480856	0.519144
252	57	28	0.480927	0.519073
452	504	1024	0.970588	0.029412
929	51	44	0.999150	0.000850
86	32	50	0.480856	0.519144
4255	449	0	0.480856	0.519144
147	22	25	0.480856	0.519144
586	56	51	0.480856	0.519144
5	5	7	0.480856	0.519144
69	34	31	0.480856	0.519144
4834	514	283	0.970588	0.029412
1643	219	273	0.480856	0.519144
1459	862	1081	0.480856	0.519144
2724	114	35	0.480927	0.519073
3550	94	98	0.480856	0.519144
416	199	90	0.480927	0.519073
108	22	60	0.480856	0.519144
40	49	42	0.480856	0.519144
723	15	10	0.480856	0.519144
702	428	179	0.480856	0.519144
10272	611	494	0.970588	0.029412
449	73	220	0.480856	0.519144
99	46	118	0.970588	0.029412
729	199	101	0.480856	0.519144
581	32	36	0.519134	0.480866
345	187	418	0.480856	0.519144
24	4	9	0.480927	0.519073
310	45	57	0.480856	0.519144
16594	1893	2083	0.970588	0.029412
3158	246	285	0.480856	0.519144
1024	29	38	0.480856	0.519144
182	18	31	0.480856	0.519144
2179	91	30	0.480856	0.519144
564	22	31	0.480856	0.519144
248	61	66	0.480856	0.519144
2571	367	70	0.970588	0.029412
6	2	5	0.480856	0.519144
614	17	17	0.480856	0.519144
2285	132	76	0.480856	0.519144
4479	264	88	0.480856	0.519144
80	17	13	0.480856	0.519144
6	6	32	0.480856	0.519144
710	480	53	0.999150	0.000850
1591	178	228	0.480856	0.519144
2401	146	88	0.480856	0.519144
603	64	47	0.970588	0.029412
13	5	23	0.480856	0.519144
362	3336	2935	0.999150	0.000850
794	48	70	0.480856	0.519144
3409	293	40	0.480856	0.519144
760	45	43	0.480856	0.519144
3382	279	305	0.000503	0.999497
55	10	10	0.480856	0.519144
1912	732	721	0.480856	0.519144
1024	186	73	0.970588	0.029412
51	7	10	0.480856	0.519144
113	637	701	0.970588	0.029412
293	42	46	0.480927	0.519073
252	35	42	0.480856	0.519144
268	53	95	0.480856	0.519144
1158	127	166	0.480856	0.519144
953	37	39	0.480856	0.519144
1524	284	206	0.480856	0.519144
991	498	490	0.480856	0.519144
4522	45	60	0.480856	0.519144
1395	229	248	0.480856	0.519144
716	132	74	0.480856	0.519144
189	21	22	0.480856	0.519144
1182	61	66	0.480856	0.519144
3095	194	0	0.480856	0.519144
1162	1318	1542	0.480856	0.519144
889	75	98	0.999150	0.000850
4593	92	204	0.480856	0.519144
750	2463	6	0.480856	0.519144
1171	145	85	0.480856	0.519144
1145	696	304	0.480856	0.519144
1474	143	117	0.480856	0.519144
1244	107	100	0.480856	0.519144
2007	6188	6115	0.480856	0.519144
71	13	19	0.480856	0.519144
8037	602	297	0.999150	0.000850
795	80	92	0.480856	0.519144
2442	174	155	0.480856	0.519144
265	122	165	0.519134	0.480866
154	337	113	0.970588	0.029412
451	15	5	0.480856	0.519144
1026	456	43	0.970588	0.029412
891	142	248	0.480856	0.519144
60	47	98	0.480856	0.519144
50	21	25	0.970588	0.029412
3075	108	90	0.000990	0.999010
2898	355	506	0.480856	0.519144
12	46	136	0.480856	0.519144
2884	109	135	0.480856	0.519144
160	23	51	0.480856	0.519144
619	12	18	0.480856	0.519144
2438	3534	3879	0.480856	0.519144
22275	791	13	0.480856	0.519144
3547	370	317	0.480856	0.519144
1741	107	60	0.970596	0.029404
523	113	153	0.480856	0.519144
383	24	135	0.480856	0.519144
3783	432	530	0.480856	0.519144
6457	537	286	0.480856	0.519144
386	50	41	0.480856	0.519144
563	57	81	0.480856	0.519144
417	63	62	0.970588	0.029412
2020	142	238	0.029411	0.970589
3396	376	155	0.480856	0.519144
3	672	1984	0.480856	0.519144
1859	1014	1102	0.480927	0.519073
3437	43	1	0.480856	0.519144
177	18	30	0.480856	0.519144
251	29	30	0.970588	0.029412
7375	450	347	0.480856	0.519144
2202	129	101	0.480856	0.519144
223	57	52	0.480856	0.519144
4587	203	166	0.480856	0.519144
5727	1149	26	0.480856	0.519144
11799	534	276	0.970588	0.029412
2546	1723	2001	0.480856	0.519144
213	18	34	0.480856	0.519144
110	10	11	0.480856	0.519144
1308	75	112	0.480856	0.519144
13432	666	788	0.970588	0.029412
17678	323	146	0.480856	0.519144
135	103	188	0.480856	0.519144
108	13	26	0.480856	0.519144
947	600	464	0.029411	0.970589
3371	200	164	0.480856	0.519144
533	17	9	0.480856	0.519144
3	3	26	0.970588	0.029412
1110	140	1	0.480856	0.519144
53	12	21	0.480856	0.519144
45	36	116	0.480856	0.519144
746	2066	1922	0.480856	0.519144
6136	60	51	0.480856	0.519144
4509	125	167	0.480856	0.519144
486	43	39	0.480927	0.519073
9977	1897	1885	0.480856	0.519144
2314	114	53	0.480856	0.519144
174	47	118	0.480856	0.519144
2441	485	647	0.480856	0.519144
179	6	11	0.480856	0.519144
2039	826	1265	0.480856	0.519144
458	495	881	0.970588	0.029412
373	321	23	0.970588	0.029412
275	41	29	0.480856	0.519144
794	34	17	0.480856	0.519144
2598	117	228	0.970588	0.029412
217	68	131	0.480856	0.519144
215	21	60	0.480856	0.519144
3221	134	64	0.480856	0.519144
138	8	12	0.480856	0.519144
1657	135	82	0.480856	0.519144
1689	205	196	0.999150	0.000850
1704	143	95	0.480856	0.519144
32	13	35	0.970588	0.029412
19561	2113	1211	0.480856	0.519144
1033	86	56	0.480927	0.519073
184	35	61	0.480856	0.519144
769	91	238	0.480856	0.519144
290	47	39	0.480856	0.519144
8595	3197	3225	0.480856	0.519144
1217	65	108	0.480856	0.519144
854	75	145	0.480856	0.519144
110	30	28	0.480856	0.519144
123	47	146	0.970588	0.029412
179	71	122	0.480856	0.519144
4876	219	160	0.480856	0.519144
5854	425	294	0.970596	0.029404
895	20	29	0.970588	0.029412
590	59	56	0.480856	0.519144
17	24	33	0.999976	0.000024
7690	438	190	0.480856	0.519144
585	83	114	0.480856	0.519144
31	16	17	0.480856	0.519144
153	16	12	0.480856	0.519144
3580	120	50	0.480856	0.519144
2	5	24	0.480856	0.519144
2345	310	474	0.480856	0.519144
204	35	15	0.480856	0.519144
1073	70	110	0.480856	0.519144
1022	102	68	0.480856	0.519144
807	64	63	0.480856	0.519144
384	104	75	0.480856	0.519144
2669	125	67	0.480856	0.519144
2	1	6	0.480856	0.519144
67	34	91	0.480856	0.519144
1139	95	61	0.480856	0.519144
419	30	59	0.480856	0.519144
2019	284	200	0.480856	0.519144
2	4	20	0.999150	0.000850
849	98	78	0.480856	0.519144
351	43	83	0.480856	0.519144
2203	176	164	0.480927	0.519073
4779	3017	700	0.480856	0.519144
1	0	0	0.480856	0.519144
4323	324	196	0.970588	0.029412
584	379	340	0.480856	0.519144
165	15	14	0.480856	0.519144
510	148	192	0.480856	0.519144
760	87	44	0.480856	0.519144
23	20	47	0.480856	0.519144
1434	99	110	0.970588	0.029412
1040	346	278	0.999150	0.000850
176	32	33	0.480856	0.519144
1691	149	147	0.480927	0.519073
1432	312	273	0.519134	0.480866
905	61	50	0.480856	0.519144
106	12	19	0.480856	0.519144
2677	338	696	0.480856	0.519144
787	140	158	0.480856	0.519144
322	43	52	0.480856	0.519144
9255	183	48	0.480856	0.519144
168	296	440	0.480856	0.519144
576	256	218	0.480856	0.519144
202	6	6	0.480856	0.519144
27818	1273	1450	0.480856	0.519144
886	44	8	0.970588	0.029412
664	50	31	0.480856	0.519144
170	54	96	0.480856	0.519144
14	9	33	0.480856	0.519144
15	6	21	0.480856	0.519144
755	160	227	0.480856	0.519144
635	81	52	0.480856	0.519144
422	75	63	0.480927	0.519073
853	79	60	0.480856	0.519144
761	139	142	0.480856	0.519144
705	40	35	0.480856	0.519144
792	72	44	0.519205	0.480795
60	21	26	0.015151	0.984849
69	35	30	0.480856	0.519144
729	1204	951	0.480856	0.519144
6448	442	418	0.480927	0.519073
378	16	20	0.480856	0.519144
60	14	24	0.480856	0.519144
2204	213	188	0.480856	0.519144
6815	529	445	0.480856	0.519144
321	97	110	0.970588	0.029412
570	75	88	0.480927	0.519073
188	27	19	0.480856	0.519144
355	40	40	0.480856	0.519144
397	64	152	0.480856	0.519144
1202	102	90	0.480856	0.519144
842	82	73	0.480856	0.519144
9	5	17	0.480856	0.519144
364	49	45	0.480856	0.519144
2116	100	123	0.999150	0.000850
301	62	97	0.480856	0.519144
101	16	15	0.480856	0.519144
416	22	35	0.480856	0.519144
646	490	22	0.480856	0.519144
7286	237	99	0.480856	0.519144
9830	726	73	0.480856	0.519144
1193	55	23	0.480856	0.519144
81	24	42	0.970588	0.029412
6240	243	50	0.480856	0.519144
5838	2886	2773	0.480856	0.519144
108	12	40	0.480856	0.519144
4920	128	155	0.970588	0.029412
3003	373	294	0.480856	0.519144
954	108	84	0.480856	0.519144
7222	2255	2395	0.970588	0.029412
20481	2282	1162	0.480927	0.519073
963	397	876	0.480856	0.519144
1173	146	85	0.480856	0.519144
240	27	37	0.970588	0.029412
2328	557	511	0.480856	0.519144
175	60	54	0.999150	0.000850
68	18	40	0.480856	0.519144
900	206	247	0.970588	0.029412
4772	895	852	0.480856	0.519144
73	5	4	0.480856	0.519144
239	98	191	0.970588	0.029412
2522	168	89	0.480856	0.519144
38	17	65	0.480856	0.519144
10982	383	490	0.970588	0.029412
1111	172	356	0.999150	0.000850
850	90	20	0.480856	0.519144
2120	71	119	0.480856	0.519144
1705	16	145	0.480856	0.519144
9732	1636	1638	0.480856	0.519144
81	107	44	0.015151	0.984849
403	17	29	0.480927	0.519073
943	11270	243	0.480856	0.519144
674	41	53	0.480856	0.519144
810	24	22	0.970588	0.029412
2659	617	110	0.480856	0.519144
56	7	22	0.480856	0.519144
100	78	21	0.480856	0.519144
7	1	0	0.970588	0.029412
3134	308	192	0.970588	0.029412
691	606	112	0.480856	0.519144
2329	425	188	0.480856	0.519144
3661	99	49	0.480856	0.519144
174	41	62	0.970588	0.029412
2	2	58	0.480856	0.519144
28	18	20	0.480856	0.519144
37	64	69	0.480856	0.519144
1019	69	154	0.480856	0.519144
24	5	2	0.480856	0.519144
184	238	135	0.480856	0.519144
1544	91	68	0.970588	0.029412
1870	335	59	0.519134	0.480866
20842	899	1	0.480856	0.519144
653	94	104	0.480856	0.519144
1935	131	233	0.480856	0.519144
359	200	188	0.480856	0.519144
109	125	115	0.480856	0.519144
2119	170	168	0.480856	0.519144
20	2	3	0.480856	0.519144
1023	44	26	0.480856	0.519144
1336	506	437	0.480856	0.519144
2439	108	180	0.480856	0.519144
521	164	134	0.480856	0.519144
1209	315	772	0.999150	0.000850
27	42	83	0.480856	0.519144
193	14	10	0.970588	0.029412
524	148	110	0.480856	0.519144
20846	899	1	0.480856	0.519144
164	58	47	0.480856	0.519144
187	18	63	0.480856	0.519144
1679	277	189	0.480856	0.519144
33	1	37	0.970588	0.029412
10	4	8	0.480856	0.519144
4597	264	155	0.480856	0.519144
813	132	108	0.480856	0.519144
69	5	1	0.970588	0.029412
389	25	45	0.970588	0.029412
311	76	81	0.480856	0.519144
3356	1562	1866	0.970588	0.029412
1000	240	20	0.480927	0.519073
619	66	275	0.970588	0.029412
1221	142	92	0.480856	0.519144
1120	88	116	0.480856	0.519144
789	42	35	0.970596	0.029404
3651	827	800	0.480856	0.519144
222	8	10	0.480856	0.519144
245	22	28	0.480856	0.519144
15	29	112	0.480856	0.519144
1364	81	102	0.480856	0.519144
296	18	20	0.480856	0.519144
260	35	98	0.480856	0.519144
9822	970	210	0.480856	0.519144
873	105	128	0.480856	0.519144
9218	175	0	0.480856	0.519144
416	34	83	0.480856	0.519144
153	17	43	0.480856	0.519144
117	28	96	0.480856	0.519144
95	14	9	0.029411	0.970589
604	98	75	0.519134	0.480866
93	17	0	0.970588	0.029412
987	127	0	0.480856	0.519144
1466	156	176	0.480856	0.519144
2078	606	431	0.480856	0.519144
863	122	386	0.970588	0.029412
7	0	21	0.480856	0.519144
2	5	11	0.480856	0.519144
183	35	80	0.029411	0.970589
1180	204	186	0.480856	0.519144
4288	264	41	0.480856	0.519144
228	40	42	0.970596	0.029404
17	5	9	0.480856	0.519144
2950	27	45	0.029411	0.970589
1807	100	200	0.970588	0.029412
351	46	41	0.480856	0.519144
8	1	4	0.970588	0.029412
748	35	31	0.480927	0.519073
3852	154	114	0.480856	0.519144
4427	506	426	0.480856	0.519144
12	1141	1192	0.480856	0.519144
290	708	996	0.480856	0.519144
24	6	21	0.970588	0.029412
622	27	40	0.970588	0.029412
198	30	145	0.970588	0.029412
1400	176	795	0.970588	0.029412
675	32	57	0.480856	0.519144
296	68	85	0.970588	0.029412
1217	203	129	0.480856	0.519144
108	7	1	0.480856	0.519144
17	5	18	0.480856	0.519144
696	1838	91	0.480856	0.519144
313	343352	61	0.970588	0.029412
602	78	44	0.970596	0.029404
107	78	67	0.480856	0.519144
318	55	78	0.480856	0.519144
555	7	13	0.480856	0.519144
6256	275	104	0.480856	0.519144
948	129	13	0.480856	0.519144
